timestamp,PID,CPU,RAM
2021-07-29 06:52:40.270432,224137,0.0,0.0
2021-07-29 06:52:40.270432,224201,0.0,5.6
2021-07-29 06:52:40.427233,224137,0.0,0.0
2021-07-29 06:52:40.427233,224201,0.0,5.6
2021-07-29 06:52:40.584414,224137,0.0,0.0
2021-07-29 06:52:40.584414,224201,0.0,5.6
2021-07-29 06:52:40.741580,224137,0.0,0.0
2021-07-29 06:52:40.741580,224201,0.0,5.6
2021-07-29 06:52:40.898661,224137,0.0,0.0
2021-07-29 06:52:40.898661,224201,0.0,5.6
2021-07-29 06:52:41.056039,224137,0.0,0.0
2021-07-29 06:52:41.056039,224201,0.0,5.6
2021-07-29 06:52:41.213159,224137,0.0,0.0
2021-07-29 06:52:41.213159,224201,0.0,5.6
2021-07-29 06:52:41.370515,224137,0.0,0.0
2021-07-29 06:52:41.370515,224201,0.0,5.6
2021-07-29 06:52:41.527612,224137,0.0,0.0
2021-07-29 06:52:41.527612,224201,0.0,5.6
2021-07-29 06:52:41.684591,224137,0.0,0.0
2021-07-29 06:52:41.684591,224201,0.0,5.6
2021-07-29 06:52:41.841383,224137,0.0,0.0
2021-07-29 06:52:41.841383,224201,0.0,5.6
2021-07-29 06:52:41.998530,224137,0.0,0.0
2021-07-29 06:52:41.998530,224201,0.0,5.6
2021-07-29 06:52:42.155682,224137,0.0,0.0
2021-07-29 06:52:42.155682,224201,0.0,5.6
2021-07-29 06:52:42.312667,224137,0.0,0.0
2021-07-29 06:52:42.312667,224201,0.0,5.6
2021-07-29 06:52:42.469609,224137,0.0,0.0
2021-07-29 06:52:42.469609,224201,0.0,5.6
2021-07-29 06:52:42.626639,224137,0.0,0.0
2021-07-29 06:52:42.626639,224201,0.0,5.6
2021-07-29 06:52:42.783543,224137,0.0,0.0
2021-07-29 06:52:42.783543,224201,0.0,5.6
2021-07-29 06:52:42.940806,224201,13.3,5.6
2021-07-29 06:52:42.940806,224137,0.0,0.0
2021-07-29 06:52:43.098031,224201,73.3,5.6
2021-07-29 06:52:43.098031,224137,0.0,0.0
2021-07-29 06:52:43.255087,224201,100.0,5.6
2021-07-29 06:52:43.255087,224137,0.0,0.0
2021-07-29 06:52:43.413706,224201,93.8,5.7
2021-07-29 06:52:43.413706,224137,0.0,0.0
2021-07-29 06:52:43.570125,224201,100.0,5.7
2021-07-29 06:52:43.570125,224137,0.0,0.0
2021-07-29 06:52:43.725895,224201,100.0,5.7
2021-07-29 06:52:43.725895,224137,0.0,0.0
2021-07-29 06:52:43.883074,224201,53.3,5.7
2021-07-29 06:52:43.883074,224137,0.0,0.0
2021-07-29 06:52:44.039503,224137,0.0,0.0
2021-07-29 06:52:44.039503,224201,0.0,5.7
2021-07-29 06:52:44.196356,224137,0.0,0.0
2021-07-29 06:52:44.196356,224201,0.0,5.7
2021-07-29 06:52:44.353840,224137,0.0,0.0
2021-07-29 06:52:44.353840,224201,0.0,5.7
2021-07-29 06:52:44.510182,224137,0.0,0.0
2021-07-29 06:52:44.510182,224201,0.0,5.7
2021-07-29 06:52:44.667383,224137,0.0,0.0
2021-07-29 06:52:44.667383,224201,0.0,5.7
2021-07-29 06:52:44.823938,224137,0.0,0.0
2021-07-29 06:52:44.823938,224201,0.0,5.7
2021-07-29 06:52:44.980606,224137,0.0,0.0
2021-07-29 06:52:44.980606,224201,0.0,5.7
2021-07-29 06:52:45.137700,224137,0.0,0.0
2021-07-29 06:52:45.137700,224201,0.0,5.7
2021-07-29 06:52:45.293734,224137,0.0,0.0
2021-07-29 06:52:45.293734,224201,0.0,5.7
2021-07-29 06:52:45.450641,224137,0.0,0.0
2021-07-29 06:52:45.450641,224201,0.0,5.7
2021-07-29 06:52:45.606519,224137,0.0,0.0
2021-07-29 06:52:45.606519,224201,0.0,5.7
2021-07-29 06:52:45.763536,224137,0.0,0.0
2021-07-29 06:52:45.763536,224201,0.0,5.7
2021-07-29 06:52:45.920049,224137,0.0,0.0
2021-07-29 06:52:45.920049,224201,0.0,5.7
2021-07-29 06:52:46.076586,224137,0.0,0.0
2021-07-29 06:52:46.076586,224201,0.0,5.7
2021-07-29 06:52:46.232784,224137,0.0,0.0
2021-07-29 06:52:46.232784,224201,0.0,5.6
2021-07-29 06:52:46.389156,224137,0.0,0.0
2021-07-29 06:52:46.389156,224201,0.0,5.6
2021-07-29 06:52:46.545652,224137,0.0,0.0
2021-07-29 06:52:46.545652,224201,0.0,5.6
2021-07-29 06:52:46.703121,224137,0.0,0.0
2021-07-29 06:52:46.703121,224201,0.0,5.6
2021-07-29 06:52:46.859355,224137,0.0,0.0
2021-07-29 06:52:46.859355,224201,0.0,5.6
2021-07-29 06:52:47.016510,224137,0.0,0.0
2021-07-29 06:52:47.016510,224201,0.0,5.6
2021-07-29 06:52:47.173637,224137,0.0,0.0
2021-07-29 06:52:47.173637,224201,0.0,5.6
2021-07-29 06:52:47.330773,224137,0.0,0.0
2021-07-29 06:52:47.330773,224201,0.0,5.6
2021-07-29 06:52:47.487875,224137,0.0,0.0
2021-07-29 06:52:47.487875,224201,0.0,5.6
2021-07-29 06:52:47.645055,224137,0.0,0.0
2021-07-29 06:52:47.645055,224201,0.0,5.6
2021-07-29 06:52:47.802071,224137,0.0,0.0
2021-07-29 06:52:47.802071,224201,0.0,5.6
2021-07-29 06:52:47.959049,224137,0.0,0.0
2021-07-29 06:52:47.959049,224201,0.0,5.6
2021-07-29 06:52:48.116170,224137,0.0,0.0
2021-07-29 06:52:48.116170,224201,0.0,5.6
2021-07-29 06:52:48.273602,224137,0.0,0.0
2021-07-29 06:52:48.273602,224201,0.0,5.6
2021-07-29 06:52:48.430782,224137,0.0,0.0
2021-07-29 06:52:48.430782,224201,0.0,5.6
2021-07-29 06:52:48.587911,224137,0.0,0.0
2021-07-29 06:52:48.587911,224201,0.0,5.6
2021-07-29 06:52:48.744779,224137,0.0,0.0
2021-07-29 06:52:48.744779,224201,0.0,5.6
2021-07-29 06:52:48.900979,224137,0.0,0.0
2021-07-29 06:52:48.900979,224201,0.0,5.6
2021-07-29 06:52:49.058124,224137,0.0,0.0
2021-07-29 06:52:49.058124,224201,0.0,5.6
2021-07-29 06:52:49.215116,224137,0.0,0.0
2021-07-29 06:52:49.215116,224201,0.0,5.6
2021-07-29 06:52:49.372108,224137,0.0,0.0
2021-07-29 06:52:49.372108,224201,0.0,5.6
2021-07-29 06:52:49.529112,224137,0.0,0.0
2021-07-29 06:52:49.529112,224201,0.0,5.6
2021-07-29 06:52:49.686048,224137,0.0,0.0
2021-07-29 06:52:49.686048,224201,0.0,5.6
2021-07-29 06:52:49.842923,224137,0.0,0.0
2021-07-29 06:52:49.842923,224201,0.0,5.6
2021-07-29 06:52:49.999465,224137,0.0,0.0
2021-07-29 06:52:49.999465,224201,0.0,5.6
2021-07-29 06:52:50.155982,224137,0.0,0.0
2021-07-29 06:52:50.155982,224201,0.0,5.6
2021-07-29 06:52:50.312744,224137,0.0,0.0
2021-07-29 06:52:50.312744,224201,0.0,5.6
2021-07-29 06:52:50.469870,224137,0.0,0.0
2021-07-29 06:52:50.469870,224201,0.0,5.6
2021-07-29 06:52:50.626160,224137,0.0,0.0
2021-07-29 06:52:50.626160,224201,0.0,5.6
2021-07-29 06:52:50.782513,224137,0.0,0.0
2021-07-29 06:52:50.782513,224201,0.0,5.6
2021-07-29 06:52:50.939285,224201,6.7,5.6
2021-07-29 06:52:50.939285,224137,0.0,0.0
2021-07-29 06:52:51.097890,224137,0.0,0.0
2021-07-29 06:52:51.097890,224201,0.0,5.6
2021-07-29 06:52:51.257261,224137,0.0,0.0
2021-07-29 06:52:51.257261,224201,0.0,5.6
2021-07-29 06:52:51.416777,224137,0.0,0.0
2021-07-29 06:52:51.416777,224201,0.0,5.6
2021-07-29 06:52:51.575370,224137,0.0,0.0
2021-07-29 06:52:51.575370,224201,0.0,5.6
2021-07-29 06:52:51.732329,224137,0.0,0.0
2021-07-29 06:52:51.732329,224201,0.0,5.6
2021-07-29 06:52:51.888859,224137,0.0,0.0
2021-07-29 06:52:51.888859,224201,0.0,5.6
2021-07-29 06:52:52.046145,224137,0.0,0.0
2021-07-29 06:52:52.046145,224201,0.0,5.6
2021-07-29 06:52:52.202746,224137,0.0,0.0
2021-07-29 06:52:52.202746,224201,0.0,5.6
2021-07-29 06:52:52.358804,224137,0.0,0.0
2021-07-29 06:52:52.358804,224201,0.0,5.6
2021-07-29 06:52:52.515130,224137,0.0,0.0
2021-07-29 06:52:52.515130,224201,0.0,5.6
2021-07-29 06:52:52.671632,224137,0.0,0.0
2021-07-29 06:52:52.671632,224201,0.0,5.6
2021-07-29 06:52:52.828338,224137,0.0,0.0
2021-07-29 06:52:52.828338,224201,0.0,5.6
2021-07-29 06:52:52.984813,224137,0.0,0.0
2021-07-29 06:52:52.984813,224201,0.0,5.6
2021-07-29 06:52:53.142270,224137,0.0,0.0
2021-07-29 06:52:53.142270,224201,0.0,5.6
2021-07-29 06:52:53.299514,224137,0.0,0.0
2021-07-29 06:52:53.299514,224201,0.0,5.6
2021-07-29 06:52:53.456169,224137,0.0,0.0
2021-07-29 06:52:53.456169,224201,0.0,5.6
2021-07-29 06:52:53.612893,224137,0.0,0.0
2021-07-29 06:52:53.612893,224201,0.0,5.6
2021-07-29 06:52:53.769633,224137,0.0,0.0
2021-07-29 06:52:53.769633,224201,0.0,5.6
2021-07-29 06:52:53.926018,224137,0.0,0.0
2021-07-29 06:52:53.926018,224201,0.0,5.6
2021-07-29 06:52:54.083050,224137,0.0,0.0
2021-07-29 06:52:54.083050,224201,0.0,5.6
2021-07-29 06:52:54.240430,224137,0.0,0.0
2021-07-29 06:52:54.240430,224201,0.0,5.6
2021-07-29 06:52:54.399339,224137,0.0,0.0
2021-07-29 06:52:54.399339,224201,0.0,5.6
2021-07-29 06:52:54.555961,224137,0.0,0.0
2021-07-29 06:52:54.555961,224201,0.0,5.6
2021-07-29 06:52:54.712671,224137,0.0,0.0
2021-07-29 06:52:54.712671,224201,0.0,5.6
2021-07-29 06:52:54.869337,224137,0.0,0.0
2021-07-29 06:52:54.869337,224201,0.0,5.6
2021-07-29 06:52:55.028063,224137,0.0,0.0
2021-07-29 06:52:55.028063,224201,0.0,5.6
2021-07-29 06:52:55.185010,224137,0.0,0.0
2021-07-29 06:52:55.185010,224201,0.0,5.6
2021-07-29 06:52:55.341586,224137,0.0,0.0
2021-07-29 06:52:55.341586,224201,0.0,5.6
2021-07-29 06:52:55.498188,224137,0.0,0.0
