timestamp,PID,CPU,RAM
2021-08-07 23:10:00.469163,3110994,0.0,0.0
2021-08-07 23:10:00.469163,3111057,0.0,3.3
2021-08-07 23:10:00.626375,3110994,0.0,0.0
2021-08-07 23:10:00.626375,3111057,0.0,3.3
2021-08-07 23:10:00.783638,3110994,0.0,0.0
2021-08-07 23:10:00.783638,3111057,0.0,3.3
2021-08-07 23:10:00.940953,3110994,0.0,0.0
2021-08-07 23:10:00.940953,3111057,0.0,3.3
2021-08-07 23:10:01.098206,3110994,0.0,0.0
2021-08-07 23:10:01.098206,3111057,0.0,3.3
2021-08-07 23:10:01.255425,3110994,0.0,0.0
2021-08-07 23:10:01.255425,3111057,0.0,3.3
2021-08-07 23:10:01.412687,3110994,0.0,0.0
2021-08-07 23:10:01.412687,3111057,0.0,3.3
2021-08-07 23:10:01.569582,3110994,0.0,0.0
2021-08-07 23:10:01.569582,3111057,0.0,3.3
2021-08-07 23:10:01.726842,3111057,6.7,3.3
2021-08-07 23:10:01.726842,3110994,0.0,0.0
2021-08-07 23:10:01.884117,3110994,0.0,0.0
2021-08-07 23:10:01.884117,3111057,0.0,3.3
2021-08-07 23:10:02.041423,3110994,0.0,0.0
2021-08-07 23:10:02.041423,3111057,0.0,3.3
2021-08-07 23:10:02.198679,3110994,0.0,0.0
2021-08-07 23:10:02.198679,3111057,0.0,3.3
2021-08-07 23:10:02.356040,3110994,0.0,0.0
2021-08-07 23:10:02.356040,3111057,0.0,3.3
2021-08-07 23:10:02.513360,3110994,0.0,0.0
2021-08-07 23:10:02.513360,3111057,0.0,3.3
2021-08-07 23:10:02.670556,3110994,0.0,0.0
2021-08-07 23:10:02.670556,3111057,0.0,3.3
2021-08-07 23:10:02.827859,3110994,0.0,0.0
2021-08-07 23:10:02.827859,3111057,0.0,3.3
2021-08-07 23:10:02.985170,3110994,0.0,0.0
2021-08-07 23:10:02.985170,3111057,0.0,3.3
2021-08-07 23:10:03.142692,3110994,0.0,0.0
2021-08-07 23:10:03.142692,3111057,0.0,3.3
2021-08-07 23:10:03.300063,3110994,0.0,0.0
2021-08-07 23:10:03.300063,3111057,0.0,3.3
2021-08-07 23:10:03.457490,3111057,20.0,3.3
2021-08-07 23:10:03.457490,3110994,0.0,0.0
2021-08-07 23:10:03.613946,3110994,0.0,0.0
2021-08-07 23:10:03.613946,3111057,0.0,3.3
2021-08-07 23:10:03.770238,3110994,0.0,0.0
