timestamp,CPU,RAM
0.0,32.510400000000004,5.228799999999995
0.157,30.507199999999997,5.2487999999999975
0.314,27.2248,5.271999999999998
0.4709999999999984,29.6232,5.293599999999995
0.628,33.22639999999999,5.310399999999996
0.7849999999999977,36.502399999999994,5.322399999999995
0.9419999999999968,34.379200000000004,5.335999999999996
1.0990000000000002,42.787200000000006,5.353599999999998
1.256,48.90399999999999,5.360799999999998
1.4130000000000014,52.90640000000001,5.373599999999996
1.5699999999999954,42.52000000000001,5.398399999999999
1.7270000000000023,41.388,5.421599999999997
1.8839999999999937,44.8024,5.439199999999996
2.0409999999999973,41.224799999999995,5.467999999999995
2.1980000000000004,36.650400000000005,5.4983999999999975
2.3549999999999986,35.5024,5.5239999999999965
2.512,31.603200000000008,5.535999999999996
2.6689999999999996,40.7384,5.549599999999996
2.8260000000000027,52.51839999999999,5.577599999999995
2.983000000000003,63.6496,5.6031999999999975
3.139999999999991,61.4616,5.6207999999999965
3.297000000000008,62.3304,5.630399999999995
3.4540000000000046,57.588800000000006,5.6447999999999965
3.610999999999993,59.6288,5.659999999999996
3.7679999999999874,59.14560000000001,5.6991999999999985
3.925000000000008,52.874399999999994,5.739199999999998
4.0819999999999945,46.2496,5.770399999999997
4.238999999999991,37.6056,5.7975999999999965
4.396000000000001,27.251999999999985,5.820799999999997
4.552999999999998,26.6672,5.829599999999998
4.709999999999997,25.813600000000005,5.831999999999998
4.867,31.421599999999998,5.847199999999997
5.024,31.815199999999997,5.855199999999996
5.181000000000004,34.3672,5.867999999999997
5.337999999999999,34.855199999999996,5.878399999999995
5.495000000000004,41.8128,5.888799999999995
5.6520000000000055,34.528,5.891199999999996
5.808999999999999,32.24079999999999,5.896799999999995
5.966000000000006,32.7744,5.901599999999997
6.123000000000011,35.444,5.909599999999997
6.279999999999982,41.1312,5.920799999999998
6.437000000000009,38.232,5.939999999999999
6.594000000000016,38.0704,5.9575999999999985
6.750999999999984,44.328799999999994,5.969599999999999
6.908000000000009,43.1048,5.978399999999999
7.065000000000022,53.1032,5.994399999999999
7.221999999999986,56.478399999999986,6.011999999999997
7.379000000000013,56.1072,6.021599999999998
7.535999999999975,60.280800000000006,6.0295999999999985
7.69299999999999,60.592000000000006,6.039199999999999
7.850000000000016,55.69200000000001,6.048799999999997
8.006999999999977,49.0672,6.055999999999997
8.163999999999989,51.83999999999999,6.070399999999997
8.321000000000017,51.09120000000001,6.087199999999997
8.477999999999982,56.671200000000006,6.104799999999996
8.634999999999993,56.96159999999999,6.123199999999995
8.792000000000002,52.77760000000001,6.137599999999996
8.94899999999999,55.316,6.148799999999996
9.105999999999996,56.22399999999999,6.168799999999997
9.263000000000002,56.8,6.191199999999995
9.419999999999995,57.351200000000006,6.219199999999996
9.577,51.7264,6.228799999999996
9.734,42.4104,6.228799999999995
9.891000000000002,33.356799999999986,6.227999999999996
10.048,26.211999999999996,6.235999999999995
10.205,23.968799999999995,6.240799999999996
10.362000000000007,20.203999999999997,6.255999999999997
10.519000000000004,20.205599999999997,6.259999999999996
10.675999999999998,15.3064,6.261599999999997
10.833000000000014,9.4696,6.262399999999997
10.990000000000007,3.2544,6.263199999999996
11.146999999999998,2.2936,6.263199999999996
11.304000000000011,1.44,6.263199999999996
11.461000000000011,0.1072,6.263199999999996
11.617999999999999,0.1072,6.263199999999996
11.775000000000016,0.2144,6.263199999999996
11.932000000000013,0.37520000000000003,6.263199999999996
12.089,0.2144,6.263199999999996
12.246000000000022,0.0,6.263199999999996
12.403000000000016,0.0,6.263199999999996
12.559999999999963,0.1608,6.263199999999996
12.717000000000029,0.1608,6.263199999999996
12.874000000000018,0.16,6.263199999999996
13.030999999999967,0.31760000000000005,6.263199999999996
13.188000000000033,0.0536,6.263199999999996
13.345000000000022,1.2807999999999997,6.263999999999997
13.501999999999969,2.72,6.263999999999997
13.659000000000038,2.1839999999999997,6.266399999999996
13.816000000000018,6.822400000000002,6.269599999999996
13.972999999999972,12.801600000000002,6.278399999999997
14.130000000000043,7.147200000000001,6.2807999999999975
14.287000000000022,4.4232,6.283999999999997
14.443999999999972,6.56,6.285599999999996
14.601000000000049,4.0008,6.280799999999996
14.758000000000026,5.2208,6.284799999999996
14.914999999999976,12.308800000000002,6.288799999999997
15.07199999999995,13.757600000000002,6.294399999999997
15.229000000000028,9.92,6.298399999999998
15.38599999999998,3.0896,6.2975999999999965
15.542999999999951,2.9312,6.2967999999999975
15.700000000000031,1.9191999999999998,6.2975999999999965
15.856999999999974,4.8016000000000005,6.299999999999997
16.013999999999953,7.5216,6.299999999999997
16.171000000000035,5.2791999999999994,6.303199999999998
16.327999999999978,5.167200000000001,6.303199999999998
16.484999999999957,4.747199999999999,6.303199999999998
16.642000000000035,9.3336,6.303199999999998
16.79899999999998,8.150400000000001,6.3055999999999965
16.955999999999964,4.908799999999999,6.305599999999997
17.11300000000003,2.8336,6.305599999999997
17.269999999999985,4.532,6.307999999999997
17.42699999999997,4.0008,6.307999999999997
17.584000000000003,3.9479999999999995,6.308799999999997
17.74099999999999,5.014399999999999,6.310399999999998
17.89799999999998,6.934399999999999,6.311999999999998
18.055000000000003,6.7664,6.311199999999998
18.211999999999993,6.8136,6.311999999999998
18.368999999999986,10.349600000000002,6.3127999999999975
18.526000000000003,8.961600000000002,6.312799999999998
18.682999999999996,8.2416,6.313599999999997
18.83999999999999,7.1096,6.313599999999997
18.997,11.768800000000002,6.313599999999997
19.154,11.894400000000003,6.313599999999997
19.310999999999996,14.4632,6.3135999999999965
19.468,13.708800000000004,6.310399999999998
19.625,14.340000000000002,6.309599999999998
19.782000000000004,17.720000000000002,6.195999999999996
19.939,15.475200000000001,6.194399999999997
20.096,14.379200000000003,6.193599999999996
20.253000000000007,16.815200000000004,6.195199999999996
20.41,17.4864,6.195999999999996
20.567000000000004,13.832799999999999,6.195999999999996
20.724000000000014,15.679200000000003,6.196799999999997
20.880999999999997,16.0544,6.195999999999995
21.038000000000007,15.255200000000004,6.135199999999996
21.19500000000002,17.1128,6.087199999999997
21.351999999999997,15.9424,6.0399999999999965
21.50900000000001,14.562400000000004,6.0399999999999965
21.66600000000003,12.954400000000001,5.939999999999996
21.822999999999997,13.713600000000001,5.892799999999997
21.980000000000015,15.197600000000001,5.790399999999997
22.137000000000015,11.528,5.790399999999997
22.293999999999997,12.404000000000002,5.744799999999995
22.45100000000002,10.7504,5.695199999999996
22.608000000000022,7.919200000000001,5.551999999999996
22.764999999999997,8.135200000000001,5.489599999999996
22.922000000000022,7.822400000000002,5.441599999999996
23.07900000000003,6.0824,5.391199999999995
23.235999999999997,6.610399999999999,5.391199999999995
23.393000000000026,2.4543999999999997,5.232799999999995
23.550000000000033,3.6815999999999995,5.232799999999995
23.707,4.571200000000001,5.232799999999995
23.864000000000026,2.8272,5.184799999999995
