timestamp,PID,CPU,RAM
2021-08-03 09:16:59.433024,547011,106.7,1.2
2021-08-03 09:16:59.433024,4063247,0.0,0.0
2021-08-03 09:16:59.433024,4063310,0.0,5.4
2021-08-03 09:16:59.590001,547011,126.7,1.3
2021-08-03 09:16:59.590001,4063247,0.0,0.0
2021-08-03 09:16:59.590001,4063310,0.0,5.4
2021-08-03 09:16:59.746726,547011,173.3,1.4
2021-08-03 09:16:59.746726,4063247,0.0,0.0
2021-08-03 09:16:59.746726,4063310,0.0,5.4
2021-08-03 09:16:59.903509,547011,186.7,1.4
2021-08-03 09:16:59.903509,4063247,0.0,0.0
2021-08-03 09:16:59.903509,4063310,0.0,5.4
2021-08-03 09:17:00.060414,547011,160.0,1.5
2021-08-03 09:17:00.060414,4063247,0.0,0.0
2021-08-03 09:17:00.060414,4063310,0.0,5.4
2021-08-03 09:17:00.216387,547011,166.7,1.6
2021-08-03 09:17:00.216387,4063247,0.0,0.0
2021-08-03 09:17:00.216387,4063310,0.0,5.4
2021-08-03 09:17:00.372713,547011,260.0,1.6
2021-08-03 09:17:00.372713,4063247,0.0,0.0
2021-08-03 09:17:00.372713,4063310,0.0,5.4
2021-08-03 09:17:00.529442,547011,246.7,1.6
2021-08-03 09:17:00.529442,4063247,0.0,0.0
2021-08-03 09:17:00.529442,4063310,0.0,5.4
2021-08-03 09:17:00.686793,547011,260.0,1.6
2021-08-03 09:17:00.686793,4063247,0.0,0.0
2021-08-03 09:17:00.686793,4063310,0.0,5.4
2021-08-03 09:17:00.843755,547011,160.0,1.7
2021-08-03 09:17:00.843755,4063247,0.0,0.0
2021-08-03 09:17:00.843755,4063310,0.0,5.4
2021-08-03 09:17:01.000255,547011,193.3,1.9
2021-08-03 09:17:01.000255,4063247,0.0,0.0
2021-08-03 09:17:01.000255,4063310,0.0,5.4
2021-08-03 09:17:01.157674,547011,260.0,1.9
2021-08-03 09:17:01.157674,4063247,0.0,0.0
2021-08-03 09:17:01.157674,4063310,0.0,5.4
2021-08-03 09:17:01.314056,547011,131.2,2.0
2021-08-03 09:17:01.314056,4063247,0.0,0.0
2021-08-03 09:17:01.314056,4063310,0.0,5.4
2021-08-03 09:17:01.471240,547011,206.7,2.2
2021-08-03 09:17:01.471240,4063247,0.0,0.0
2021-08-03 09:17:01.471240,4063310,0.0,5.4
2021-08-03 09:17:01.627611,547011,193.3,2.4
2021-08-03 09:17:01.627611,4063310,6.7,5.4
2021-08-03 09:17:01.627611,4063247,0.0,0.0
2021-08-03 09:17:01.783269,547011,120.0,2.4
2021-08-03 09:17:01.783269,4063247,0.0,0.0
2021-08-03 09:17:01.783269,4063310,0.0,5.4
2021-08-03 09:17:01.939969,547011,140.0,2.4
2021-08-03 09:17:01.939969,4063247,0.0,0.0
2021-08-03 09:17:01.939969,4063310,0.0,5.4
2021-08-03 09:17:02.097428,547011,206.7,2.5
2021-08-03 09:17:02.097428,4063247,0.0,0.0
2021-08-03 09:17:02.097428,4063310,0.0,5.4
2021-08-03 09:17:02.254623,547011,293.3,2.7
2021-08-03 09:17:02.254623,4063247,0.0,0.0
2021-08-03 09:17:02.254623,4063310,0.0,5.4
2021-08-03 09:17:02.411639,547011,300.0,2.8
2021-08-03 09:17:02.411639,4063247,0.0,0.0
2021-08-03 09:17:02.411639,4063310,0.0,5.4
2021-08-03 09:17:02.568874,547011,280.0,2.8
2021-08-03 09:17:02.568874,4063247,0.0,0.0
2021-08-03 09:17:02.568874,4063310,0.0,5.4
2021-08-03 09:17:02.724806,547011,293.3,2.9
2021-08-03 09:17:02.724806,4063247,0.0,0.0
2021-08-03 09:17:02.724806,4063310,0.0,5.4
2021-08-03 09:17:02.883516,547011,273.3,2.8
2021-08-03 09:17:02.883516,4063247,0.0,0.0
2021-08-03 09:17:02.883516,4063310,0.0,5.4
2021-08-03 09:17:03.040755,547011,253.3,3.0
2021-08-03 09:17:03.040755,4063247,0.0,0.0
2021-08-03 09:17:03.040755,4063310,0.0,5.4
2021-08-03 09:17:03.199400,547011,273.3,3.2
2021-08-03 09:17:03.199400,4063247,0.0,0.0
2021-08-03 09:17:03.199400,4063310,0.0,5.4
2021-08-03 09:17:03.356659,547011,313.3,3.4
2021-08-03 09:17:03.356659,4063247,0.0,0.0
2021-08-03 09:17:03.356659,4063310,0.0,5.4
2021-08-03 09:17:03.515629,547011,246.7,3.6
2021-08-03 09:17:03.515629,4063247,0.0,0.0
2021-08-03 09:17:03.515629,4063310,0.0,5.4
2021-08-03 09:17:03.672717,547011,153.3,3.8
2021-08-03 09:17:03.672717,4063247,0.0,0.0
2021-08-03 09:17:03.672717,4063310,0.0,5.4
2021-08-03 09:17:03.828937,547011,113.3,3.7
2021-08-03 09:17:03.828937,4063247,0.0,0.0
2021-08-03 09:17:03.828937,4063310,0.0,5.4
2021-08-03 09:17:03.985164,547011,113.3,3.7
2021-08-03 09:17:03.985164,4063247,0.0,0.0
2021-08-03 09:17:03.985164,4063310,0.0,5.4
2021-08-03 09:17:04.140658,547011,120.0,3.7
2021-08-03 09:17:04.140658,4063247,0.0,0.0
2021-08-03 09:17:04.140658,4063310,0.0,5.4
2021-08-03 09:17:04.297637,547011,166.7,3.8
2021-08-03 09:17:04.297637,4063247,0.0,0.0
2021-08-03 09:17:04.297637,4063310,0.0,5.4
2021-08-03 09:17:04.454747,547011,106.7,3.8
