timestamp,PID,CPU,RAM
2021-07-28 11:33:58.661722,2550765,0.0,0.0
2021-07-28 11:33:58.661722,2550831,0.0,5.2
2021-07-28 11:33:58.819046,2550765,0.0,0.0
2021-07-28 11:33:58.819046,2550831,0.0,5.2
2021-07-28 11:33:58.976530,2550765,0.0,0.0
2021-07-28 11:33:58.976530,2550831,0.0,5.2
2021-07-28 11:33:59.133564,2550765,0.0,0.0
2021-07-28 11:33:59.133564,2550831,0.0,5.2
2021-07-28 11:33:59.290593,2550765,0.0,0.0
2021-07-28 11:33:59.290593,2550831,0.0,5.2
2021-07-28 11:33:59.447590,2550765,0.0,0.0
2021-07-28 11:33:59.447590,2550831,0.0,5.2
2021-07-28 11:33:59.604543,2550765,0.0,0.0
2021-07-28 11:33:59.604543,2550831,0.0,5.2
2021-07-28 11:33:59.761627,2550765,0.0,0.0
2021-07-28 11:33:59.761627,2550831,0.0,5.2
2021-07-28 11:33:59.918606,2550765,0.0,0.0
2021-07-28 11:33:59.918606,2550831,0.0,5.2
2021-07-28 11:34:00.075698,2550765,0.0,0.0
2021-07-28 11:34:00.075698,2550831,0.0,5.2
2021-07-28 11:34:00.232702,2550765,0.0,0.0
2021-07-28 11:34:00.232702,2550831,0.0,5.2
2021-07-28 11:34:00.389821,2550765,0.0,0.0
2021-07-28 11:34:00.389821,2550831,0.0,5.2
2021-07-28 11:34:00.546949,2550765,0.0,0.0
2021-07-28 11:34:00.546949,2550831,0.0,5.2
2021-07-28 11:34:00.704242,2550765,0.0,0.0
2021-07-28 11:34:00.704242,2550831,0.0,5.2
2021-07-28 11:34:00.861395,2550765,0.0,0.0
2021-07-28 11:34:00.861395,2550831,0.0,5.2
2021-07-28 11:34:01.018507,2550765,0.0,0.0
2021-07-28 11:34:01.018507,2550831,0.0,5.2
2021-07-28 11:34:01.175520,2550765,0.0,0.0
2021-07-28 11:34:01.175520,2550831,0.0,5.2
2021-07-28 11:34:01.332654,2550765,0.0,0.0
2021-07-28 11:34:01.332654,2550831,0.0,5.2
2021-07-28 11:34:01.490010,2550765,0.0,0.0
2021-07-28 11:34:01.490010,2550831,0.0,5.2
2021-07-28 11:34:01.647032,2550831,13.3,5.2
2021-07-28 11:34:01.647032,2550765,0.0,0.0
2021-07-28 11:34:01.803923,2550765,0.0,0.0
2021-07-28 11:34:01.803923,2550831,0.0,5.2
2021-07-28 11:34:01.960511,2550765,0.0,0.0
2021-07-28 11:34:01.960511,2550831,0.0,5.2
2021-07-28 11:34:02.121042,2550765,0.0,0.0
2021-07-28 11:34:02.121042,2550831,0.0,5.2
2021-07-28 11:34:02.278392,2550765,0.0,0.0
2021-07-28 11:34:02.278392,2550831,0.0,5.2
2021-07-28 11:34:02.435733,2550765,0.0,0.0
2021-07-28 11:34:02.435733,2550831,0.0,5.2
2021-07-28 11:34:02.592966,2550765,0.0,0.0
2021-07-28 11:34:02.592966,2550831,0.0,5.2
2021-07-28 11:34:02.749585,2550765,0.0,0.0
2021-07-28 11:34:02.749585,2550831,0.0,5.2
2021-07-28 11:34:02.906544,2550765,0.0,0.0
2021-07-28 11:34:02.906544,2550831,0.0,5.2
2021-07-28 11:34:03.064157,2550765,0.0,0.0
2021-07-28 11:34:03.064157,2550831,0.0,5.2
2021-07-28 11:34:03.220661,2550765,0.0,0.0
2021-07-28 11:34:03.220661,2550831,0.0,5.2
2021-07-28 11:34:03.377108,2550765,0.0,0.0
2021-07-28 11:34:03.377108,2550831,0.0,5.2
2021-07-28 11:34:03.533758,2550765,0.0,0.0
2021-07-28 11:34:03.533758,2550831,0.0,5.2
2021-07-28 11:34:03.690227,2550765,0.0,0.0
2021-07-28 11:34:03.690227,2550831,0.0,5.2
2021-07-28 11:34:03.846664,2550765,0.0,0.0
2021-07-28 11:34:03.846664,2550831,0.0,5.2
2021-07-28 11:34:04.004089,2550765,0.0,0.0
2021-07-28 11:34:04.004089,2550831,0.0,5.2
2021-07-28 11:34:04.160583,2550765,0.0,0.0
2021-07-28 11:34:04.160583,2550831,0.0,5.2
2021-07-28 11:34:04.317622,2550765,0.0,0.0
2021-07-28 11:34:04.317622,2550831,0.0,5.2
2021-07-28 11:34:04.475137,2550765,0.0,0.0
2021-07-28 11:34:04.475137,2550831,0.0,5.2
2021-07-28 11:34:04.631673,2550765,0.0,0.0
2021-07-28 11:34:04.631673,2550831,0.0,5.2
2021-07-28 11:34:04.787407,2550765,0.0,0.0
2021-07-28 11:34:04.787407,2550831,0.0,5.2
2021-07-28 11:34:04.944506,2550831,6.7,5.2
2021-07-28 11:34:04.944506,2550765,0.0,0.0
2021-07-28 11:34:05.101126,2550765,0.0,0.0
2021-07-28 11:34:05.101126,2550831,0.0,5.2
2021-07-28 11:34:05.257600,2550765,0.0,0.0
2021-07-28 11:34:05.257600,2550831,0.0,5.2
2021-07-28 11:34:05.415490,2550765,0.0,0.0
2021-07-28 11:34:05.415490,2550831,0.0,5.2
2021-07-28 11:34:05.572996,2550765,0.0,0.0
2021-07-28 11:34:05.572996,2550831,0.0,5.2
2021-07-28 11:34:05.730344,2550765,0.0,0.0
2021-07-28 11:34:05.730344,2550831,0.0,5.2
2021-07-28 11:34:05.887515,2550765,0.0,0.0
2021-07-28 11:34:05.887515,2550831,0.0,5.2
2021-07-28 11:34:06.044676,2550765,0.0,0.0
2021-07-28 11:34:06.044676,2550831,0.0,5.2
2021-07-28 11:34:06.201662,2550765,0.0,0.0
2021-07-28 11:34:06.201662,2550831,0.0,5.2
2021-07-28 11:34:06.358935,2550765,0.0,0.0
2021-07-28 11:34:06.358935,2550831,0.0,5.2
2021-07-28 11:34:06.516000,2550765,0.0,0.0
2021-07-28 11:34:06.516000,2550831,0.0,5.2
2021-07-28 11:34:06.673394,2550765,0.0,0.0
2021-07-28 11:34:06.673394,2550831,0.0,5.2
2021-07-28 11:34:06.830253,2550765,0.0,0.0
2021-07-28 11:34:06.830253,2550831,0.0,5.2
2021-07-28 11:34:06.987319,2550765,0.0,0.0
2021-07-28 11:34:06.987319,2550831,0.0,5.2
2021-07-28 11:34:07.144267,2550765,0.0,0.0
2021-07-28 11:34:07.144267,2550831,0.0,5.2
2021-07-28 11:34:07.301328,2550765,0.0,0.0
2021-07-28 11:34:07.301328,2550831,0.0,5.2
2021-07-28 11:34:07.458361,2550765,0.0,0.0
2021-07-28 11:34:07.458361,2550831,0.0,5.2
2021-07-28 11:34:07.615423,2550765,0.0,0.0
2021-07-28 11:34:07.615423,2550831,0.0,5.2
2021-07-28 11:34:07.772437,2550765,0.0,0.0
2021-07-28 11:34:07.772437,2550831,0.0,5.2
2021-07-28 11:34:07.929432,2550765,0.0,0.0
2021-07-28 11:34:07.929432,2550831,0.0,5.2
2021-07-28 11:34:08.086388,2550765,0.0,0.0
2021-07-28 11:34:08.086388,2550831,0.0,5.2
2021-07-28 11:34:08.243533,2550765,0.0,0.0
2021-07-28 11:34:08.243533,2550831,0.0,5.2
2021-07-28 11:34:08.400668,2550765,0.0,0.0
2021-07-28 11:34:08.400668,2550831,0.0,5.2
2021-07-28 11:34:08.557400,2550765,0.0,0.0
2021-07-28 11:34:08.557400,2550831,0.0,5.2
2021-07-28 11:34:08.714393,2550765,0.0,0.0
2021-07-28 11:34:08.714393,2550831,0.0,5.2
2021-07-28 11:34:08.871470,2550765,0.0,0.0
2021-07-28 11:34:08.871470,2550831,0.0,5.2
2021-07-28 11:34:09.028592,2550765,0.0,0.0
2021-07-28 11:34:09.028592,2550831,0.0,5.2
2021-07-28 11:34:09.185794,2550765,0.0,0.0
2021-07-28 11:34:09.185794,2550831,0.0,5.2
2021-07-28 11:34:09.343372,2550765,0.0,0.0
2021-07-28 11:34:09.343372,2550831,0.0,5.2
2021-07-28 11:34:09.500221,2550765,0.0,0.0
2021-07-28 11:34:09.500221,2550831,0.0,5.2
2021-07-28 11:34:09.659483,2550765,0.0,0.0
2021-07-28 11:34:09.659483,2550831,0.0,5.2
2021-07-28 11:34:09.815843,2550765,0.0,0.0
2021-07-28 11:34:09.815843,2550831,0.0,5.2
2021-07-28 11:34:09.972454,2550765,0.0,0.0
2021-07-28 11:34:09.972454,2550831,0.0,5.2
2021-07-28 11:34:10.131308,2550765,0.0,0.0
2021-07-28 11:34:10.131308,2550831,0.0,5.2
2021-07-28 11:34:10.288579,2550765,0.0,0.0
2021-07-28 11:34:10.288579,2550831,0.0,5.2
2021-07-28 11:34:10.446016,2550765,0.0,0.0
2021-07-28 11:34:10.446016,2550831,0.0,5.2
2021-07-28 11:34:10.602848,2550765,0.0,0.0
2021-07-28 11:34:10.602848,2550831,0.0,5.2
2021-07-28 11:34:10.759549,2550765,0.0,0.0
2021-07-28 11:34:10.759549,2550831,0.0,5.2
2021-07-28 11:34:10.916709,2550765,0.0,0.0
2021-07-28 11:34:10.916709,2550831,0.0,5.2
2021-07-28 11:34:11.072819,2550765,0.0,0.0
2021-07-28 11:34:11.072819,2550831,0.0,5.2
2021-07-28 11:34:11.228807,2550765,0.0,0.0
2021-07-28 11:34:11.228807,2550831,0.0,5.2
2021-07-28 11:34:11.385193,2550765,0.0,0.0
2021-07-28 11:34:11.385193,2550831,0.0,5.2
2021-07-28 11:34:11.541971,2550765,0.0,0.0
2021-07-28 11:34:11.541971,2550831,0.0,5.2
2021-07-28 11:34:11.697757,2550765,0.0,0.0
2021-07-28 11:34:11.697757,2550831,0.0,5.2
2021-07-28 11:34:11.854850,2550765,0.0,0.0
2021-07-28 11:34:11.854850,2550831,0.0,5.2
2021-07-28 11:34:12.012751,2550765,0.0,0.0
2021-07-28 11:34:12.012751,2550831,0.0,5.2
2021-07-28 11:34:12.169130,2550765,0.0,0.0
2021-07-28 11:34:12.169130,2550831,0.0,5.2
2021-07-28 11:34:12.326186,2550765,0.0,0.0
2021-07-28 11:34:12.326186,2550831,0.0,5.2
2021-07-28 11:34:12.482457,2550765,0.0,0.0
2021-07-28 11:34:12.482457,2550831,0.0,5.2
2021-07-28 11:34:12.639340,2550765,0.0,0.0
2021-07-28 11:34:12.639340,2550831,0.0,5.2
2021-07-28 11:34:12.798215,2550765,0.0,0.0
2021-07-28 11:34:12.798215,2550831,0.0,5.2
2021-07-28 11:34:12.953895,2550765,0.0,0.0
2021-07-28 11:34:12.953895,2550831,0.0,5.2
2021-07-28 11:34:13.110160,2550765,0.0,0.0
2021-07-28 11:34:13.110160,2550831,0.0,5.2
2021-07-28 11:34:13.269363,2550765,0.0,0.0
2021-07-28 11:34:13.269363,2550831,0.0,5.2
2021-07-28 11:34:13.429377,2550765,0.0,0.0
2021-07-28 11:34:13.429377,2550831,0.0,5.2
2021-07-28 11:34:13.586096,2550765,0.0,0.0
2021-07-28 11:34:13.586096,2550831,0.0,5.2
2021-07-28 11:34:13.745148,2550765,0.0,0.0
2021-07-28 11:34:13.745148,2550831,0.0,5.2
2021-07-28 11:34:13.904023,2550765,0.0,0.0
2021-07-28 11:34:13.904023,2550831,0.0,5.2
2021-07-28 11:34:14.061040,2550765,0.0,0.0
2021-07-28 11:34:14.061040,2550831,0.0,5.2
2021-07-28 11:34:14.217192,2550765,0.0,0.0
2021-07-28 11:34:14.217192,2550831,0.0,5.2
2021-07-28 11:34:14.374301,2550765,0.0,0.0
2021-07-28 11:34:14.374301,2550831,0.0,5.2
2021-07-28 11:34:14.531459,2550765,0.0,0.0
2021-07-28 11:34:14.531459,2550831,0.0,5.2
2021-07-28 11:34:14.688576,2550765,0.0,0.0
2021-07-28 11:34:14.688576,2550831,0.0,5.2
2021-07-28 11:34:14.845724,2550765,0.0,0.0
2021-07-28 11:34:14.845724,2550831,0.0,5.2
2021-07-28 11:34:15.002815,2550765,0.0,0.0
2021-07-28 11:34:15.002815,2550831,0.0,5.2
2021-07-28 11:34:15.159821,2550765,0.0,0.0
2021-07-28 11:34:15.159821,2550831,0.0,5.2
2021-07-28 11:34:15.316746,2550765,0.0,0.0
2021-07-28 11:34:15.316746,2550831,0.0,5.2
2021-07-28 11:34:15.472722,2550765,0.0,0.0
2021-07-28 11:34:15.472722,2550831,0.0,5.2
2021-07-28 11:34:15.629821,2550765,0.0,0.0
2021-07-28 11:34:15.629821,2550831,0.0,5.2
2021-07-28 11:34:15.787127,2550765,0.0,0.0
2021-07-28 11:34:15.787127,2550831,0.0,5.2
2021-07-28 11:34:15.943852,2550765,0.0,0.0
2021-07-28 11:34:15.943852,2550831,0.0,5.2
2021-07-28 11:34:16.100887,2550765,0.0,0.0
2021-07-28 11:34:16.100887,2550831,0.0,5.2
2021-07-28 11:34:16.258064,2550765,0.0,0.0
2021-07-28 11:34:16.258064,2550831,0.0,5.2
2021-07-28 11:34:16.415099,2550765,0.0,0.0
2021-07-28 11:34:16.415099,2550831,0.0,5.2
2021-07-28 11:34:16.572138,2550765,0.0,0.0
2021-07-28 11:34:16.572138,2550831,0.0,5.2
2021-07-28 11:34:16.729125,2550765,0.0,0.0
2021-07-28 11:34:16.729125,2550831,0.0,5.2
2021-07-28 11:34:16.886275,2550765,0.0,0.0
2021-07-28 11:34:16.886275,2550831,0.0,5.2
2021-07-28 11:34:17.043245,2550765,0.0,0.0
2021-07-28 11:34:17.043245,2550831,0.0,5.2
2021-07-28 11:34:17.200431,2550765,0.0,0.0
2021-07-28 11:34:17.200431,2550831,0.0,5.2
2021-07-28 11:34:17.357513,2550765,0.0,0.0
2021-07-28 11:34:17.357513,2550831,0.0,5.2
2021-07-28 11:34:17.514961,2550765,0.0,0.0
2021-07-28 11:34:17.514961,2550831,0.0,5.2
2021-07-28 11:34:17.672343,2550765,0.0,0.0
2021-07-28 11:34:17.672343,2550831,0.0,5.2
2021-07-28 11:34:17.829421,2550765,0.0,0.0
2021-07-28 11:34:17.829421,2550831,0.0,5.2
2021-07-28 11:34:17.986434,2550765,0.0,0.0
2021-07-28 11:34:17.986434,2550831,0.0,5.2
2021-07-28 11:34:18.143492,2550765,0.0,0.0
2021-07-28 11:34:18.143492,2550831,0.0,5.2
2021-07-28 11:34:18.300241,2550765,0.0,0.0
2021-07-28 11:34:18.300241,2550831,0.0,5.2
2021-07-28 11:34:18.456943,2550765,0.0,0.0
2021-07-28 11:34:18.456943,2550831,0.0,5.2
2021-07-28 11:34:18.614074,2550765,0.0,0.0
2021-07-28 11:34:18.614074,2550831,0.0,5.2
2021-07-28 11:34:18.771211,2550765,0.0,0.0
2021-07-28 11:34:18.771211,2550831,0.0,5.2
2021-07-28 11:34:18.928217,2550765,0.0,0.0
2021-07-28 11:34:18.928217,2550831,0.0,5.2
2021-07-28 11:34:19.085032,2550765,0.0,0.0
2021-07-28 11:34:19.085032,2550831,0.0,5.2
